time , step-size , {ct}.ct.gpsVelX , {ct}.ct.gpsVelY , {ct}.ct.gpsVelZ , {ct}.ct.gpsX , {ct}.ct.gpsY , {ct}.ct.gpsZ , {de}.de.motor1 , {de}.de.motor2 , {de}.de.motor3 , {de}.de.motor4
17.56 , 0.0024999999999977263 , -2.2205394709346993E-11 , -1.0951380328556676E-14 , 0.6827630903661269 , -9.963668023486953E-11 , -4.9139373301369243E-14 , -4.896651498920409 , 84.19503255705858 , 84.19503255705858 , 84.19503255705858 , 84.19503255705858
17.5625 , 0.002500000000001279 , -2.2214798191052488E-11 , -1.0956017990076206E-14 , 0.6831390699298208 , -9.969220547533084E-11 , -4.916675754893997E-14 , -4.894944120928028 , 84.20428554789706 , 84.20428554789706 , 84.20428554789706 , 84.20428554789706
17.565 , 0.002500000000001279 , -2.222420483693056E-11 , -1.0960657212120004E-14 , 0.6835137098516143 , -9.974775422845148E-11 , -4.919415339261508E-14 , -4.893235804661259 , 84.21354032514316 , 84.21354032514316 , 84.21354032514316 , 84.21354032514316
17.5675 , 0.0024999999999977263 , -2.2233614647698197E-11 , -1.0965297995041675E-14 , 0.6838870099888863 , -9.980332650214268E-11 , -4.9221560836296273E-14 , -4.8915265534693875 , 84.2227968719138 , 84.2227968719138 , 84.2227968719138 , 84.2227968719138
17.57 , 0.002500000000001279 , -2.224302762413122E-11 , -1.0969940339223845E-14 , 0.6842589702014747 , -9.985892230431782E-11 , -4.9248979883886307E-14 , -4.889816370702046 , 84.23205517133746 , 84.23205517133746 , 84.23205517133746 , 84.23205517133746
17.5725 , 0.002500000000001279 , -2.2252443766970306E-11 , -1.0974584245031809E-14 , 0.6846295903516731 , -9.991454164289189E-11 , -4.9276410539288755E-14 , -4.888105259709222 , 84.24131520655159 , 84.24131520655159 , 84.24131520655159 , 84.24131520655159
17.575 , 0.0024999999999977263 , -2.226186307689993E-11 , -1.0979229712803136E-14 , 0.6849988703042302 , -9.99701845257817E-11 , -4.9303852806408065E-14 , -4.886393223841241 , 84.25057696068303 , 84.25057696068303 , 84.25057696068303 , 84.25057696068303
17.5775 , 0.002500000000001279 , -2.227128555465085E-11 , -1.0983876742898226E-14 , 0.68536680992635 , -1.0002585096090603E-10 , -4.933130668914967E-14 , -4.884680266448761 , 84.25984041687389 , 84.25984041687389 , 84.25984041687389 , 84.25984041687389
17.58 , 0.0024999999999977263 , -2.228071120093763E-11 , -1.0988525335669494E-14 , 0.6857334090876867 , -1.000815409561852E-10 , -4.9358772191419753E-14 , -4.8829663908827765 , 84.26910555826817 , 84.26910555826817 , 84.26910555826817 , 84.26910555826817
17.5825 , 0.002500000000001279 , -2.229014001638807E-11 , -1.0993175491426556E-14 , 0.686098667660348 , -1.0013725451954146E-10 , -4.9386249317125465E-14 , -4.881251600494594 , 84.27837236800559 , 84.27837236800559 , 84.27837236800559 , 84.27837236800559
17.585 , 0.002500000000001279 , -2.2299572001735226E-11 , -1.099782721053095E-14 , 0.6864625855188895 , -1.0019299165889856E-10 , -4.941373807017468E-14 , -4.8795358986358455 , 84.28764082924393 , 84.28764082924393 , 84.28764082924393 , 84.28764082924393
17.5875 , 0.0024999999999977263 , -2.2309007157726916E-11 , -1.1002480493351487E-14 , 0.686825162540315 , -1.002487523821821E-10 , -4.944123845447618E-14 , -4.877819288658473 , 84.2969109251296 , 84.2969109251296 , 84.2969109251296 , 84.2969109251296
17.59 , 0.002500000000001279 , -2.231844548503334E-11 , -1.1007135340218702E-14 , 0.6871863986040763 , -1.003045366973197E-10 , -4.9468750473939756E-14 , -4.876101773914716 , 84.30618263881814 , 84.30618263881814 , 84.30618263881814 , 84.30618263881814
17.5925 , 0.002500000000001279 , -2.232788698427759E-11 , -1.1011791751439895E-14 , 0.6875462935920694 , -1.0036034461224037E-10 , -4.9496274132475885E-14 , -4.874383357757119 , 84.31545595347794 , 84.31545595347794 , 84.31545595347794 , 84.31545595347794
17.595 , 0.0024999999999977263 , -2.233733165608587E-11 , -1.1016449727323897E-14 , 0.6879048473886344 , -1.0041617613487463E-10 , -4.9523809433995786E-14 , -4.872664043538519 , 84.32473085226604 , 84.32473085226604 , 84.32473085226604 , 84.32473085226604
17.5975 , 0.002500000000001279 , -2.234677950118027E-11 , -1.1021109268226834E-14 , 0.6882620598805551 , -1.0047203127315495E-10 , -4.955135638241163E-14 , -4.8709438346120315 , 84.33400731835151 , 84.33400731835151 , 84.33400731835151 , 84.33400731835151
17.6 , 0.002500000000001279 , -2.235623052032086E-11 , -1.1025770374523563E-14 , 0.6886179309570547 , -1.0052791003501542E-10 , -4.9578914981636405E-14 , -4.869222734331059 , 84.34328533491262 , 84.34328533491262 , 84.34328533491262 , 84.34328533491262
17.6025 , 0.0024999999999977263 , -2.2365684714234107E-11 , -1.1030433046572365E-14 , 0.6889724605097964 , -1.0058381242839197E-10 , -4.9606485235583986E-14 , -4.867500746049279 , 84.35256488511924 , 84.35256488511924 , 84.35256488511924 , 84.35256488511924
17.605 , 0.002500000000001279 , -2.237514208363282E-11 , -1.1035097284724788E-14 , 0.6893256484328827 , -1.006397384612226E-10 , -4.9634067148169294E-14 , -4.86577787312063 , 84.36184595214873 , 84.36184595214873 , 84.36184595214873 , 84.36184595214873
17.6075 , 0.002500000000001279 , -2.2384602629207165E-11 , -1.1039763089321213E-14 , 0.6896774946228516 , -1.0069568814144678E-10 , -4.9661660723307956E-14 , -4.8640541188993165 , 84.37112851919323 , 84.37112851919323 , 84.37112851919323 , 84.37112851919323
17.61 , 0.0024999999999977263 , -2.2394066351703397E-11 , -1.104443046072968E-14 , 0.6900279989786764 , -1.0075166147700581E-10 , -4.9689265964916516E-14 , -4.862329486739802 , 84.38041256943382 , 84.38041256943382 , 84.38041256943382 , 84.38041256943382
17.6125 , 0.002500000000001279 , -2.240353325184431E-11 , -1.1049099399306663E-14 , 0.6903771614017655 , -1.0080765847584306E-10 , -4.971688287691252E-14 , -4.860603979996791 , 84.38969808606095 , 84.38969808606095 , 84.38969808606095 , 84.38969808606095
17.615 , 0.0024999999999977263 , -2.2413003330347187E-11 , -1.1053769905405914E-14 , 0.6907249817959581 , -1.008636791459034E-10 , -4.974451146321425E-14 , -4.858877602025239 , 84.39898505227818 , 84.39898505227818 , 84.39898505227818 , 84.39898505227818
17.6175 , 0.002500000000001279 , -2.24224765879374E-11 , -1.1058441979385176E-14 , 0.6910714600675261 , -1.0091972349513377E-10 , -4.9772151727741044E-14 , -4.857150356180332 , 84.40827345127542 , 84.40827345127542 , 84.40827345127542 , 84.40827345127542
17.62 , 0.002500000000001279 , -2.2431953025299607E-11 , -1.1063115621582114E-14 , 0.6914165961251693 , -1.0097579153148269E-10 , -4.9799803674412994E-14 , -4.855422245817494 , 84.41756326626631 , 84.41756326626631 , 84.41756326626631 , 84.41756326626631
17.6225 , 0.0024999999999977263 , -2.2441432643125574E-11 , -1.1067790832337897E-14 , 0.6917603898800155 , -1.0103188326290038E-10 , -4.982746730715102E-14 , -4.8536932742923735 , 84.42685448045006 , 84.42685448045006 , 84.42685448045006 , 84.42685448045006
17.625 , 0.002500000000001279 , -2.245091544207347E-11 , -1.1072467611977125E-14 , 0.6921028412456209 , -1.0108799869733897E-10 , -4.985514262987701E-14 , -4.851963444960832 , 84.4361470770399 , 84.4361470770399 , 84.4361470770399 , 84.4361470770399
17.6275 , 0.002500000000001279 , -2.2460401422832115E-11 , -1.1077145960839512E-14 , 0.6924439501379649 , -1.0114413784275204E-10 , -4.9882829646513555E-14 , -4.85023276117895 , 84.44544103925693 , 84.44544103925693 , 84.44544103925693 , 84.44544103925693
17.63 , 0.0024999999999977263 , -2.2469890586072918E-11 , -1.1081825879256184E-14 , 0.6927837164754508 , -1.012003007070949E-10 , -4.991052836098409E-14 , -4.848501226303016 , 84.45473635031675 , 84.45473635031675 , 84.45473635031675 , 84.45473635031675
17.6325 , 0.002500000000001279 , -2.2479382932498623E-11 , -1.108650736757373E-14 , 0.6931221401789055 , -1.0125648729832477E-10 , -4.993823877721301E-14 , -4.846768843689511 , 84.46403299344198 , 84.46403299344198 , 84.46403299344198 , 84.46403299344198
17.635 , 0.002500000000001279 , -2.248887846274889E-11 , -1.109119042610762E-14 , 0.6934592211715751 , -1.0131269762440037E-10 , -4.9965960899125424E-14 , -4.84503561669512 , 84.47333095186939 , 84.47333095186939 , 84.47333095186939 , 84.47333095186939
17.6375 , 0.0024999999999977263 , -2.2498377177485184E-11 , -1.1095875055184079E-14 , 0.6937949593791248 , -1.0136893169328196E-10 , -4.9993694730647244E-14 , -4.843301548676714 , 84.48263020882327 , 84.48263020882327 , 84.48263020882327 , 84.48263020882327
17.64 , 0.002500000000001279 , -2.2507879077403066E-11 , -1.1100561255146143E-14 , 0.694129354729639 , -1.0142518951293182E-10 , -5.002144027570534E-14 , -4.841566642991343 , 84.49193074754301 , 84.49193074754301 , 84.49193074754301 , 84.49193074754301
17.6425 , 0.0024999999999977263 , -2.2517384163182772E-11 , -1.11052490263293E-14 , 0.6944624071536164 , -1.0148147109131355E-10 , -5.004919753822724E-14 , -4.839830902996241 , 84.50123255127424 , 84.50123255127424 , 84.50123255127424 , 84.50123255127424
17.645 , 0.002500000000001279 , -2.2526892435560108E-11 , -1.110993836909644E-14 , 0.6947941165839724 , -1.0153777643639291E-10 , -5.007696652214155E-14 , -4.838094332048804 , 84.51053560325462 , 84.51053560325462 , 84.51053560325462 , 84.51053560325462
17.6475 , 0.002500000000001279 , -2.253640389519216E-11 , -1.1114629283771622E-14 , 0.6951244829560344 , -1.0159410555613715E-10 , -5.01047472313776E-14 , -4.836356933506602 , 84.5198398867442 , 84.5198398867442 , 84.5198398867442 , 84.5198398867442
17.65 , 0.0024999999999977263 , -2.2545918542778038E-11 , -1.111932177069964E-14 , 0.6954535062075411 , -1.0165045845851518E-10 , -5.013253966986553E-14 , -4.834618710727359 , 84.52914538498699 , 84.52914538498699 , 84.52914538498699 , 84.52914538498699
17.6525 , 0.002500000000001279 , -2.2555436379039925E-11 , -1.1124015830236668E-14 , 0.6957811862786433 , -1.0170683515149795E-10 , -5.016034384153651E-14 , -4.832879667068947 , 84.5384520812468 , 84.5384520812468 , 84.5384520812468 , 84.5384520812468
17.655 , 0.002500000000001279 , -2.256495740469421E-11 , -1.1128711462736016E-14 , 0.6961075231118993 , -1.0176323564305797E-10 , -5.0188159750322465E-14 , -4.831139805889392 , 84.5477599587903 , 84.5477599587903 , 84.5477599587903 , 84.5477599587903
17.6575 , 0.0024999999999977263 , -2.2574481620391144E-11 , -1.1133408668518376E-14 , 0.6964325166522745 , -1.0181965994116947E-10 , -5.0215987400156165E-14 , -4.829399130546861 , 84.55706900087982 , 84.55706900087982 , 84.55706900087982 , 84.55706900087982
17.66 , 0.002500000000001279 , -2.2584009026766342E-11 , -1.1138107447897228E-14 , 0.6967561668471409 , -1.0187610805380849E-10 , -5.024382679497129E-14 , -4.827657644399648 , 84.566379190786 , 84.566379190786 , 84.566379190786 , 84.566379190786
17.6625 , 0.002500000000001279 , -2.259353962452225E-11 , -1.1142807801219008E-14 , 0.6970784736462742 , -1.0193257998895253E-10 , -5.027167793870222E-14 , -4.825915350806182 , 84.57569051179301 , 84.57569051179301 , 84.57569051179301 , 84.57569051179301
17.665 , 0.0024999999999977263 , -2.2603073414314782E-11 , -1.1147509728807197E-14 , 0.6973994370018526 , -1.019890757545808E-10 , -5.029954083528418E-14 , -4.824172253125013 , 84.58500294717561 , 84.58500294717561 , 84.58500294717561 , 84.58500294717561
17.6675 , 0.002500000000001279 , -2.2612610396756093E-11 , -1.1152213230963706E-14 , 0.6977190568684568 , -1.020455953586743E-10 , -5.0327415488653296E-14 , -4.8224283547148055 , 84.59431648022037 , 84.59431648022037 , 84.59431648022037 , 84.59431648022037
17.67 , 0.002500000000001279 , -2.262215057247643E-11 , -1.1156918307999363E-14 , 0.6980373332030658 , -1.0210213880921537E-10 , -5.035530190274634E-14 , -4.820683658934337 , 84.60363109422225 , 84.60363109422225 , 84.60363109422225 , 84.60363109422225
17.6725 , 0.0024999999999977263 , -2.2631693942152373E-11 , -1.1161624960247848E-14 , 0.6983542659650571 , -1.0215870611418794E-10 , -5.038320008150087E-14 , -4.818938169142491 , 84.61294677247035 , 84.61294677247035 , 84.61294677247035 , 84.61294677247035
17.675 , 0.002500000000001279 , -2.2641240506487575E-11 , -1.1166333188056192E-14 , 0.698669855116206 , -1.0221529728157798E-10 , -5.041111002885543E-14 , -4.817191888698244 , 84.62226349826483 , 84.62226349826483 , 84.62226349826483 , 84.62226349826483
17.6775 , 0.0024999999999977263 , -2.2650790266165758E-11 , -1.1171042991761597E-14 , 0.6989841006206813 , -1.0227191231937281E-10 , -5.0439031748749286E-14 , -4.815444820960672 , 84.63158125491522 , 84.63158125491522 , 84.63158125491522 , 84.63158125491522
17.68 , 0.002500000000001279 , -2.2660343221900492E-11 , -1.1175754371715986E-14 , 0.6992970024450472 , -1.0232855123556184E-10 , -5.046696524512268E-14 , -4.813696969288929 , 84.64090002572259 , 84.64090002572259 , 84.64090002572259 , 84.64090002572259
17.6825 , 0.002500000000001279 , -2.2669899374311526E-11 , -1.118046732822501E-14 , 0.6996085605582587 , -1.0238521403813593E-10 , -5.04949105219166E-14 , -4.811948337042259 , 84.6502197940099 , 84.6502197940099 , 84.6502197940099 , 84.6502197940099
17.685 , 0.0024999999999977263 , -2.2679458724047168E-11 , -1.1185181861608407E-14 , 0.6999187749316614 , -1.0244190073508748E-10 , -5.052286758307276E-14 , -4.810198927579977 , 84.65954054308635 , 84.65954054308635 , 84.65954054308635 , 84.65954054308635
17.6875 , 0.002500000000001279 , -2.2689021271832486E-11 , -1.1189897972223768E-14 , 0.7002276455389912 , -1.0249861133441086E-10 , -5.055083643253388E-14 , -4.808448744261461 , 84.66886225627773 , 84.66886225627773 , 84.66886225627773 , 84.66886225627773
17.69 , 0.002500000000001279 , -2.2698587018357285E-11 , -1.1194615660411296E-14 , 0.7005351723563702 , -1.0255534584410199E-10 , -5.0578817074243444E-14 , -4.806697790446158 , 84.67818491691845 , 84.67818491691845 , 84.67818491691845 , 84.67818491691845
17.6925 , 0.0024999999999977263 , -2.2708155964240275E-11 , -1.1199334926476127E-14 , 0.7008413553623066 , -1.026121042721584E-10 , -5.060680951214572E-14 , -4.804946069493575 , 84.68750850833372 , 84.68750850833372 , 84.68750850833372 , 84.68750850833372
17.695 , 0.002500000000001279 , -2.2717728110129987E-11 , -1.1204055770738108E-14 , 0.7011461945376942 , -1.0266888662657949E-10 , -5.0634813750185875E-14 , -4.803193584763258 , 84.69683301386009 , 84.69683301386009 , 84.69683301386009 , 84.69683301386009
17.6975 , 0.002500000000001279 , -2.2727303456656243E-11 , -1.1208778193507859E-14 , 0.7014496898658082 , -1.0272569291536596E-10 , -5.066282979230975E-14 , -4.801440339614809 , 84.70615841684898 , 84.70615841684898 , 84.70615841684898 , 84.70615841684898
17.7 , 0.0024999999999977263 , -2.273688200445351E-11 , -1.1213502195098289E-14 , 0.701751841332306 , -1.0278252314652013E-10 , -5.069085764246398E-14 , -4.7996863374078655 , 84.71548470063834 , 84.71548470063834 , 84.71548470063834 , 84.71548470063834
17.7025 , 0.002500000000001279 , -2.2746463754166762E-11 , -1.1218227775827494E-14 , 0.7020526489252248 , -1.028393773280461E-10 , -5.071889730459607E-14 , -4.797931581502094 , 84.72481184858282 , 84.72481184858282 , 84.72481184858282 , 84.72481184858282
17.705 , 0.0024999999999977263 , -2.2756048706520433E-11 , -1.122295493605275E-14 , 0.7023521126349793 , -1.0289625546794943E-10 , -5.074694878265424E-14 , -4.796176075257194 , 84.73413984404499 , 84.73413984404499 , 84.73413984404499 , 84.73413984404499
17.7075 , 0.002500000000001279 , -2.2765636862237513E-11 , -1.1227683676130628E-14 , 0.7026502324543626 , -1.0295315757423777E-10 , -5.077501208058775E-14 , -4.794419822032879 , 84.74346867037839 , 84.74346867037839 , 84.74346867037839 , 84.74346867037839
17.71 , 0.002500000000001279 , -2.2775228222018927E-11 , -1.1232413996406813E-14 , 0.7029470083785411 , -1.0301008365492036E-10 , -5.0803087202346635E-14 , -4.792662825188884 , 84.75279831096056 , 84.75279831096056 , 84.75279831096056 , 84.75279831096056
17.7125 , 0.0024999999999977263 , -2.278482278656933E-11 , -1.123714589722883E-14 , 0.7032424404050549 , -1.0306703371800811E-10 , -5.0831174151881775E-14 , -4.790905088084954 , 84.76212874915295 , 84.76212874915295 , 84.76212874915295 , 84.76212874915295
17.715 , 0.002500000000001279 , -2.2794420556592853E-11 , -1.1241879378943946E-14 , 0.7035365285338174 , -1.0312400777151404E-10 , -5.085927293314506E-14 , -4.789146614080827 , 84.7714599683366 , 84.7714599683366 , 84.7714599683366 , 84.7714599683366
17.7175 , 0.002500000000001279 , -2.2804021532759266E-11 , -1.1246614441882481E-14 , 0.7038292727671116 , -1.0318100582345255E-10 , -5.0887383550089095E-14 , -4.787387406536248 , 84.78079195190058 , 84.78079195190058 , 84.78079195190058 , 84.78079195190058
17.72 , 0.0024999999999977263 , -2.2813625715766924E-11 , -1.1251351086388856E-14 , 0.7041206731095891 , -1.0323802788183979E-10 , -5.091550600666732E-14 , -4.785627468810953 , 84.79012468322333 , 84.79012468322333 , 84.79012468322333 , 84.79012468322333
17.7225 , 0.002500000000001279 , -2.2823233106290027E-11 , -1.1256089312795576E-14 , 0.7044107295682699 , -1.0329507395469389E-10 , -5.094364030683416E-14 , -4.7838668042646555 , 84.79945814569938 , 84.79945814569938 , 84.79945814569938 , 84.79945814569938
17.725 , 0.002500000000001279 , -2.2832843704972083E-11 , -1.126082912142001E-14 , 0.7046994421525383 , -1.0335214405003437E-10 , -5.097178645454472E-14 , -4.782105416257057 , 84.8087923227314 , 84.8087923227314 , 84.8087923227314 , 84.8087923227314
17.7275 , 0.0024999999999977263 , -2.2842457512474138E-11 , -1.1265570512588175E-14 , 0.7049868108741435 , -1.0340923817588235E-10 , -5.099994445375491E-14 , -4.780343308147831 , 84.81812719771688 , 84.81812719771688 , 84.81812719771688 , 84.81812719771688
17.73 , 0.002500000000001279 , -2.2852074529507658E-11 , -1.127031348665096E-14 , 0.7052728357471976 , -1.0346635634026093E-10 , -5.10281143084216E-14 , -4.778580483296612 , 84.82746275406318 , 84.82746275406318 , 84.82746275406318 , 84.82746275406318
17.7325 , 0.002500000000001279 , -2.2861694756718435E-11 , -1.1275058043926854E-14 , 0.7055575167881729 , -1.0352349855119468E-10 , -5.1056296022502406E-14 , -4.776816945063005 , 84.83679897519131 , 84.83679897519131 , 84.83679897519131 , 84.83679897519131
17.735 , 0.0024999999999977263 , -2.2871318194781456E-11 , -1.1279804184748754E-14 , 0.7058408540159016 , -1.0358066481670981E-10 , -5.108448959995572E-14 , -4.7750526968065685 , 84.8461358445118 , 84.8461358445118 , 84.8461358445118 , 84.8461358445118
17.7375 , 0.002500000000001279 , -2.2880944844342625E-11 , -1.1284551909435211E-14 , 0.7061228474515739 , -1.0363785514483441E-10 , -5.1112695044740893E-14 , -4.773287741886806 , 84.85547334544876 , 84.85547334544876 , 84.85547334544876 , 84.85547334544876
17.74 , 0.0024999999999977263 , -2.2890574706028492E-11 , -1.1289301218295232E-14 , 0.7064034971187355 , -1.0369506954359785E-10 , -5.11409123608179E-14 , -4.771522083663172 , 84.86481146143818 , 84.86481146143818 , 84.86481146143818 , 84.86481146143818
17.7425 , 0.002500000000001279 , -2.2900207780504074E-11 , -1.129405211165679E-14 , 0.7066828030432881 , -1.0375230802103145E-10 , -5.116914155214765E-14 , -4.7697557254950524 , 84.87415017590658 , 84.87415017590658 , 84.87415017590658 , 84.87415017590658
17.745 , 0.002500000000001279 , -2.2909844068376354E-11 , -1.1298804589819241E-14 , 0.7069607652534851 , -1.0380957058516786E-10 , -5.119738262269175E-14 , -4.7679886707417705 , 84.88348947230217 , 84.88348947230217 , 84.88348947230217 , 84.88348947230217
17.7475 , 0.0024999999999977263 , -2.2919483570167285E-11 , -1.1303558653040006E-14 , 0.7072373837799313 , -1.0386685724404115E-10 , -5.122563557641249E-14 , -4.766220922762578 , 84.8928293340629 , 84.8928293340629 , 84.8928293340629 , 84.8928293340629
17.75 , 0.002500000000001279 , -2.2929126286487014E-11 , -1.1308314301620002E-14 , 0.7075126586555827 , -1.0392416800568703E-10 , -5.1253900417272943E-14 , -4.764452484916638 , 84.90216974463861 , 84.90216974463861 , 84.90216974463861 , 84.90216974463861
17.7525 , 0.002500000000001279 , -2.2938772218008338E-11 , -1.1313071535891038E-14 , 0.7077865899157424 , -1.0398150287814255E-10 , -5.1282177149236885E-14 , -4.762683360563036 , 84.91151068749481 , 84.91151068749481 , 84.91151068749481 , 84.91151068749481
17.755 , 0.0024999999999977263 , -2.2948421365458756E-11 , -1.131783035621191E-14 , 0.7080591775980604 , -1.0403886186944656E-10 , -5.131046577626896E-14 , -4.760913553060767 , 84.92085214608406 , 84.92085214608406 , 84.92085214608406 , 84.92085214608406
17.7575 , 0.002500000000001279 , -2.2958073729459896E-11 , -1.1322590762889198E-14 , 0.7083304217425322 , -1.0409624498763985E-10 , -5.133876630233476E-14 , -4.759143065768721 , 84.93019410387456 , 84.93019410387456 , 84.93019410387456 , 84.93019410387456
17.76 , 0.002500000000001279 , -2.2967729310637375E-11 , -1.132735275623144E-14 , 0.7086003223914963 , -1.0415365224076447E-10 , -5.136707873140051E-14 , -4.7573719020456915 , 84.9395365443457 , 84.9395365443457 , 84.9395365443457 , 84.9395365443457
17.7625 , 0.0024999999999977263 , -2.2977388109621438E-11 , -1.1332116336549472E-14 , 0.7088688795896326 , -1.0421108363686408E-10 , -5.139540306743324E-14 , -4.755600065250366 , 84.94887945096856 , 84.94887945096856 , 84.94887945096856 , 84.94887945096856
17.765 , 0.002500000000001279 , -2.2987050127085735E-11 , -1.1336881504175525E-14 , 0.7091360933839622 , -1.0426853918398418E-10 , -5.142373931440086E-14 , -4.753827558741309 , 84.95822280722456 , 84.95822280722456 , 84.95822280722456 , 84.95822280722456
17.7675 , 0.0024999999999977263 , -2.2996715363718642E-11 , -1.1341648259449095E-14 , 0.7094019638238436 , -1.043260188901717E-10 , -5.1452087476272E-14 , -4.7520543858769715 , 84.96756659661263 , 84.96756659661263 , 84.96756659661263 , 84.96756659661263
17.77 , 0.002500000000001279 , -2.3006383820178528E-11 , -1.134641660269488E-14 , 0.7096664909609741 , -1.0438352276347553E-10 , -5.148044755701626E-14 , -4.750280550015672 , 84.97691080261725 , 84.97691080261725 , 84.97691080261725 , 84.97691080261725
17.7725 , 0.002500000000001279 , -2.3016055497137576E-11 , -1.1351186534244393E-14 , 0.7099296748493847 , -1.0444105081194599E-10 , -5.150881956060394E-14 , -4.7485060545156035 , 84.98625540874846 , 84.98625540874846 , 84.98625540874846 , 84.98625540874846
17.775 , 0.0024999999999977263 , -2.3025730395254198E-11 , -1.135595805442235E-14 , 0.7101915155454404 , -1.0449860304363506E-10 , -5.153720349100617E-14 , -4.746730902734819 , 84.99560039850456 , 84.99560039850456 , 84.99560039850456 , 84.99560039850456
17.7775 , 0.002500000000001279 , -2.303540851517488E-11 , -1.1360731163547592E-14 , 0.710452013107839 , -1.045561794665966E-10 , -5.1565599352195E-14 , -4.744955098031221 , 85.0049457553988 , 85.0049457553988 , 85.0049457553988 , 85.0049457553988
17.78 , 0.002500000000001279 , -2.3045089857568245E-11 , -1.1365505861949873E-14 , 0.7107111675976082 , -1.0461378008888593E-10 , -5.159400714814318E-14 , -4.7431786437625725 , 85.01429146295497 , 85.01429146295497 , 85.01429146295497 , 85.01429146295497
17.7825 , 0.0024999999999977263 , -2.3054774423062688E-11 , -1.1370282149939107E-14 , 0.7109689790781046 , -1.046714049185599E-10 , -5.1622426882824245E-14 , -4.741401543286477 , 85.0236375046888 , 85.0236375046888 , 85.0236375046888 , 85.0236375046888
17.785 , 0.002500000000001279 , -2.306446221228514E-11 , -1.1375060027824491E-14 , 0.7112254476150126 , -1.0472905396367723E-10 , -5.165085856021263E-14 , -4.739623799960372 , 85.03298386413013 , 85.03298386413013 , 85.03298386413013 , 85.03298386413013
17.7875 , 0.002500000000001279 , -2.307415322587052E-11 , -1.1379839495919155E-14 , 0.7114805732763413 , -1.047867272322979E-10 , -5.167930218428341E-14 , -4.737845417141535 , 85.04233052482033 , 85.04233052482033 , 85.04233052482033 , 85.04233052482033
17.79 , 0.0024999999999977263 , -2.3083847464541068E-11 , -1.1384620554579296E-14 , 0.7117343561324241 , -1.0484442473248366E-10 , -5.1707757759012524E-14 , -4.736066398187068 , 85.05167747029189 , 85.05167747029189 , 85.05167747029189 , 85.05167747029189
17.7925 , 0.002500000000001279 , -2.3093544928975157E-11 , -1.138940320413948E-14 , 0.7119867962559172 , -1.0490214647229825E-10 , -5.173622528837689E-14 , -4.734286746453892 , 85.06102468409418 , 85.06102468409418 , 85.06102468409418 , 85.06102468409418
17.795 , 0.002500000000001279 , -2.3103245619753712E-11 , -1.1394187444886207E-14 , 0.7122378937217968 , -1.0495989245980674E-10 , -5.176470477635409E-14 , -4.732506465298744 , 85.07037214978376 , 85.07037214978376 , 85.07037214978376 , 85.07037214978376
17.7975 , 0.0024999999999977263 , -2.311294953746106E-11 , -1.1398973277107664E-14 , 0.7124876486073581 , -1.0501766270307564E-10 , -5.179319622692238E-14 , -4.730725558078178 , 85.07971985091372 , 85.07971985091372 , 85.07971985091372 , 85.07971985091372
17.8 , 0.002500000000001279 , -2.312265668274523E-11 , -1.1403760701123449E-14 , 0.7127360609922145 , -1.050754572101732E-10 , -5.1821699644060946E-14 , -4.728944028148538 , 85.0890677710461 , 85.0890677710461 , 85.0890677710461 , 85.0890677710461
17.8025 , 0.0024999999999977263 , -2.313236705627515E-11 , -1.1408549717263463E-14 , 0.7129831309582939 , -1.0513327598916907E-10 , -5.1850215031749594E-14 , -4.72716187886598 , 85.0984158937609 , 85.0984158937609 , 85.0984158937609 , 85.0984158937609
17.805 , 0.002500000000001279 , -2.314208065869615E-11 , -1.141334032584598E-14 , 0.7132288585898398 , -1.0519111904813482E-10 , -5.187874239396912E-14 , -4.725379113586442 , 85.10776420262226 , 85.10776420262226 , 85.10776420262226 , 85.10776420262226
17.8075 , 0.002500000000001279 , -2.315179749061912E-11 , -1.141813252717228E-14 , 0.7134732439734066 , -1.052489863951434E-10 , -5.190728173470097E-14 , -4.723595735665653 , 85.1171126812212 , 85.1171126812212 , 85.1171126812212 , 85.1171126812212
17.81 , 0.0024999999999977263 , -2.3161517552631607E-11 , -1.1422926321532128E-14 , 0.7137162871978601 , -1.0530687803826918E-10 , -5.193583305792733E-14 , -4.721811748459126 , 85.12646131314185 , 85.12646131314185 , 85.12646131314185 , 85.12646131314185
17.8125 , 0.002500000000001279 , -2.3171240845361814E-11 , -1.1427721709235349E-14 , 0.7139579883543756 , -1.0536479398558833E-10 , -5.196439636763124E-14 , -4.720027155322141 , 85.13581008197568 , 85.13581008197568 , 85.13581008197568 , 85.13581008197568
17.815 , 0.002500000000001279 , -2.3180967369459155E-11 , -1.1432518690602225E-14 , 0.7141983475364353 , -1.0542273424517839E-10 , -5.199297166779643E-14 , -4.718241959609754 , 85.14515897133046 , 85.14515897133046 , 85.14515897133046 , 85.14515897133046
17.8175 , 0.0024999999999977263 , -2.3190697125552163E-11 , -1.1437317265942738E-14 , 0.714437364839827 , -1.0548069882511845E-10 , -5.202155896240738E-14 , -4.716456164676783 , 85.15450796480363 , 85.15450796480363 , 85.15450796480363 , 85.15450796480363
17.82 , 0.002500000000001279 , -2.3200430114317114E-11 , -1.144211743559042E-14 , 0.7146750403626434 , -1.0553868773348954E-10 , -5.2050158255449544E-14 , -4.714669773877799 , 85.16385704601157 , 85.16385704601157 , 85.16385704601157 , 85.16385704601157
