time , step-size , {ct}.ct.gpsVelX , {ct}.ct.gpsVelY , {ct}.ct.gpsVelZ , {ct}.ct.gpsX , {ct}.ct.gpsY , {ct}.ct.gpsZ , {de}.de.motor1 , {de}.de.motor2 , {de}.de.motor3 , {de}.de.motor4
7.39999999999999 , 0.1 , -1.7882185856024604E-12 , -8.819236090086054E-16 , 0.07575227030516961 , -3.482436338606958E-12 , -1.7174873634657883E-15 , -6.227074716061104 , 66.41791522013236 , 66.41791522013236 , 66.41791522013236 , 66.41791522013236
7.499999999999989 , 0.1 , -1.854691664787542E-12 , -9.147071727008897E-16 , 0.20543915672809385 , -3.664567794245324E-12 , -1.8073119699002756E-15 , -6.213015925053079 , 66.38127912786115 , 66.38127912786115 , 66.38127912786115 , 66.38127912786115
7.599999999999989 , 0.1 , -1.9228470001235427E-12 , -9.483204008580443E-16 , 0.3354040402344838 , -3.853430466983143E-12 , -1.900456315501535E-15 , -6.1859740491033035 , 66.40944292365074 , 66.40944292365074 , 66.40944292365074 , 66.40944292365074
7.699999999999989 , 0.1 , -1.9927425011860527E-12 , -9.827918536473274E-16 , 0.4651731555323195 , -4.049195472148661E-12 , -1.9970047918808896E-15 , -6.145944971049479 , 66.50279256290858 , 66.50279256290858 , 66.50279256290858 , 66.50279256290858
7.799999999999988 , 0.1 , -2.0644389719529488E-12 , -1.0181515187134512E-15 , 0.5942705177832267 , -4.2520398527521224E-12 , -2.0970447140969146E-15 , -6.0929720646554735 , 66.66147850346721 , 66.66147850346721 , 66.66147850346721 , 66.66147850346721
7.899999999999988 , 0.1 , -2.13800015860649E-12 , -1.0544308347538844E-15 , 0.7222211927360489 , -4.4621468865602806E-12 , -2.2006664721001514E-15 , -6.027146253109446 , 66.88541331479068 , 66.88541331479068 , 66.88541331479068 , 66.88541331479068
7.999999999999988 , 0.1 , -2.2134923750470643E-12 , -1.091662506827633E-15 , 0.8485545550764689 , -4.679706350590896E-12 , -2.307963661177972E-15 , -5.948605741034376 , 67.17427090998973 , 67.17427090998973 , 67.17427090998973 , 67.17427090998973
8.099999999999987 , 0.1 , -2.290980416984454E-12 , -1.129878491243994E-15 , 0.972807475307303 , -4.904914629899187E-12 , -2.4190331356064984E-15 , -5.8575354241736175 , 67.52748741295473 , 67.52748741295473 , 67.52748741295473 , 67.52748741295473
8.199999999999987 , 0.1 , -2.3705289423775345E-12 , -1.1691106763755112E-15 , 1.0945273775734452 , -5.137974522853991E-12 , -2.5339749126156047E-15 , -5.754165986780367 , 67.94426364301678 , 67.94426364301678 , 67.94426364301678 , 67.94426364301678
8.299999999999986 , 0.1 , -2.4522050058798995E-12 , -1.2093921326099865E-15 , 1.2132751149541257 , -5.3790954217199435E-12 , -2.652892261449454E-15 , -5.638772702294051 , 68.42356917011523 , 68.42356917011523 , 68.42356917011523 , 68.42356917011523
8.399999999999986 , 0.1 , -2.5360799672086616E-12 , -1.2507580535304413E-15 , 1.3286276146777234 , -5.62849359108102E-12 , -2.7758918406809616E-15 , -5.511673957941244 , 68.96414786552387 , 68.96414786552387 , 68.96414786552387 , 68.96414786552387
8.499999999999986 , 0.1 , -2.6222296635123697E-12 , -1.2932458409244878E-15 , 1.4401802532064802 , -5.886392695268283E-12 , -2.9030839583315512E-15 , -5.373229528279056 , 69.5645248477085 , 69.5645248477085 , 69.5645248477085 , 69.5645248477085
8.599999999999985 , 0.1 , -2.7107310219983743E-12 , -1.3368934341810157E-15 , 1.547548929835088 , -6.153024048862511E-12 , -3.0345826954154433E-15 , -5.223838626271216 , 70.22301470073666 , 70.22301470073666 , 70.22301470073666 , 70.22301470073666
8.699999999999985 , 0.1 , -2.8016611653657037E-12 , -1.3817388691025917E-15 , 1.6503718169465584 , -6.428626671151108E-12 , -3.1705059327970237E-15 , -5.063937763148333 , 70.93773082451314 , 70.93773082451314 , 70.93773082451314 , 70.93773082451314
8.799999999999985 , 0.1 , -2.89509730250094E-12 , -1.4278202239982318E-15 , 1.7483107749348261 , -6.713447289363703E-12 , -3.310975352786573E-15 , -4.89399844999665 , 71.70659576249606 , 71.70659576249606 , 71.70659576249606 , 71.70659576249606
8.899999999999984 , 0.1 , -2.9911162239871708E-12 , -1.4751753708757148E-15 , 1.8410524295968032 , -7.007740344693382E-12 , -3.4561164421098772E-15 , -4.7145247747289165 , 72.52735234375452 , 72.52735234375452 , 72.52735234375452 , 72.52735234375452
8.999999999999984 , 0.1 , -3.0897944045944653E-12 , -1.5238420259883855E-15 , 1.9283089191008123 , -7.311767924355825E-12 , -3.606058458400754E-15 , -4.526050887844948 , 73.39757547234589 , 73.39757547234589 , 73.39757547234589 , 73.39757547234589
9.099999999999984 , 0.1 , -3.1912057806761696E-12 , -1.573856653679087E-15 , 2.0098183260833316 , -7.625799685336804E-12 , -3.76093439259443E-15 , -4.329138429255609 , 74.31468439788729 , 74.31468439788729 , 74.31468439788729 , 74.31468439788729
9.199999999999983 , 0.1 , -3.295423647503136E-12 , -1.625255402118026E-15 , 2.0853448177089504 , -7.950112569737755E-12 , -3.920880828540067E-15 , -4.124373926523362 , 75.27595530654142 , 75.27595530654142 , 75.27595530654142 , 75.27595530654142
9.299999999999983 , 0.1 , -3.402523084637459E-12 , -1.6780752994621019E-15 , 2.154678522426474 , -8.284990969171206E-12 , -4.086038024078253E-15 , -3.91236619229264 , 76.27853408093743 , 76.27853408093743 , 76.27853408093743 , 76.27853408093743
9.399999999999983 , 0.1 , -3.5125750235416454E-12 , -1.7323513280853439E-15 , 2.217635176532609 , -8.630726627882284E-12 , -4.2565498632618855E-15 , -3.6937437455895434 , 77.3194490901681 , 77.3194490901681 , 77.3194490901681 , 77.3194490901681
9.499999999999982 , 0.1 , -3.625649840664174E-12 , -1.7881181966368685E-15 , 2.274055576467556 , -8.987618268800723E-12 , -4.43256367193044E-15 , -3.46915227821673 , 78.3956238862277 , 78.3956238862277 , 78.3956238862277 , 78.3956238862277
9.599999999999982 , 0.1 , -3.741819067490781E-12 , -1.8454111834135044E-15 , 2.323804874050239 , -9.355971746484854E-12 , -4.614230293139728E-15 , -3.239252183811364 , 79.5038897003096 , 79.5038897003096 , 79.5038897003096 , 79.5038897003096
9.699999999999982 , 0.1 , -3.8611532765377476E-12 , -1.9042650937621816E-15 , 2.366771751723578 , -9.736100026743314E-12 , -4.80170407711163E-15 , -3.0047161634183883 , 80.64099765049832 , 80.64099765049832 , 80.64099765049832 , 80.64099765049832
9.799999999999981 , 0.1 , -3.9837214540451676E-12 , -1.9647139507012934E-15 , 2.402867513487759 , -1.012832305019424E-11 , -4.9951428139434396E-15 , -2.7662269177927508 , 81.80363059082902 , 81.80363059082902 , 81.80363059082902 , 81.80363059082902
9.89999999999998 , 0.1 , -4.109591056417373E-12 , -2.026791022756315E-15 , 2.4320251247576055 , -1.0532967590917032E-11 , -5.194707663896972E-15 , -2.524474933197326 , 82.98841454977926 , 82.98841454977926 , 82.98841454977926 , 82.98841454977926
9.99999999999998 , 0.1 , -4.238827727502E-12 , -2.090528684525894E-15 , 2.4541982311189936 , -1.0950367068271268E-11 , -5.400563064590352E-15 , -2.2801563643019014 , 84.19192972342442 , 84.19192972342442 , 84.19192972342442 , 84.19192972342442
