time , step-size , {ArduCopter}.ArduCopter.accelerometerX , {ArduCopter}.ArduCopter.accelerometerY , {ArduCopter}.ArduCopter.accelerometerZ , {ArduCopter}.ArduCopter.gpsVelX , {ArduCopter}.ArduCopter.gpsVelY , {ArduCopter}.ArduCopter.gpsVelZ , {ArduCopter}.ArduCopter.gpsX , {ArduCopter}.ArduCopter.gpsY , {ArduCopter}.ArduCopter.gpsZ , {ArduCopter}.ArduCopter.gyroX , {ArduCopter}.ArduCopter.gyroY , {ArduCopter}.ArduCopter.gyroZ , {Ardupilot}.Ardupilot.motor1 , {Ardupilot}.Ardupilot.motor2 , {Ardupilot}.Ardupilot.motor3 , {Ardupilot}.Ardupilot.motor4
13.4975 , 0.002500000000001279 , 6.853108555010792E-16 , 9.752738508899393E-15 , 305.6602429611181 , -3.367473048462825E-15 , -8.617203639488323E-16 , -1.682922334951855 , -2.5023721341085374E-14 , -1.095346297754104E-14 , -5.048295325326954 , 1.654343342689846E-11 , -2.2730667792058227E-12 , 1.3166578596841568E-12 , 47.1484740576669 , 47.14847405766673 , 47.14847405766676 , 47.1484740576669
13.5 , 0.0024999999999995026 , 7.503349593823481E-16 , 1.017507363152244E-14 , 305.48289356511015 , -3.3674554362729613E-15 , -8.614757019445294E-16 , -1.6754349174203238 , -2.503214000202281E-14 , -1.095561697479514E-14 , -5.052493271124265 , 9.935473325874824E-12 , -2.0002187168814737E-12 , 1.317209590574681E-12 , 47.111539008827606 , 47.111539008827435 , 47.111539008827464 , 47.111539008827606
13.5025 , 0.0024999999999995026 , 8.062265097610609E-16 , 1.0296875626246002E-14 , 305.93490945093254 , -3.3674363474412E-15 , -8.612240571264852E-16 , -1.6679426357259575 , -2.5040558617037133E-14 , -1.09577703501205E-14 , -5.056672495513673 , -2.094552942869594E-12 , -1.7808933166868496E-12 , 1.279000177327216E-12 , 47.06861339469634 , 47.06861339469623 , 47.06861339469626 , 47.06861339469634
13.505 , 0.002500000000001279 , 8.633285041938524E-16 , 1.0029832112155914E-14 , 306.47344408698495 , -3.367415906096681E-15 , -8.609741933810966E-16 , -1.6604376360726933 , -2.504897718264384E-14 , -1.0959923096556024E-14 , -5.060832973721098 , -1.4262439072696439E-11 , -2.083445035886497E-12 , 1.1188030558276976E-12 , 47.0195141785228 , 47.01951417852271 , 47.01951417852274 , 47.0195141785228
13.5075 , 0.0024999999999995026 , 9.295388996253862E-16 , 9.475150247027602E-15 , 307.0005236230121 , -3.3673939478235905E-15 , -8.607347434799978E-16 , -1.6529196600632232 , -2.505739569529979E-14 , -1.096207522988254E-14 , -5.064974673158494 , -2.1146421764573708E-11 , -2.281712463673957E-12 , 9.73414239823598E-13 , 44.973881845862564 , 44.973881845862564 , 44.973881845862564 , 44.973881845862564
13.51 , 0.0024999999999995026 , 9.769226481100301E-16 , 8.59727720394768E-15 , 319.58597384470113 , -3.3673705078422607E-15 , -8.605125415734089E-16 , -1.6452784746788314 , -2.5065814151104713E-14 , -1.0964226784407526E-14 , -5.069097491260377 , -2.561320354097234E-11 , -1.951208091241368E-12 , 9.977512563998285E-13 , 44.965512088240985 , 44.96551208824107 , 44.96551208824107 , 44.965512088240985
13.5125 , 0.0024999999999995026 , 1.011784379653734E-15 , 7.712179277106769E-15 , 330.82502977935 , -3.3673461451484842E-15 , -8.603131483197616E-16 , -1.63728241539738 , -2.5074232547098596E-14 , -1.0966377811980797E-14 , -5.073200749839153 , -2.363337096565737E-11 , -1.5383457130155065E-12 , 1.041156601214259E-12 , 44.950777965696574 , 44.95077796569669 , 44.95077796569669 , 44.950777965696574
13.515 , 0.002500000000001279 , 1.0483230596423645E-15 , 7.112952093980177E-15 , 332.05629268848674 , -3.367320892238068E-15 , -8.6013207066648E-16 , -1.629146633934206 , -2.5082650881082413E-14 , -1.0968528365447619E-14 , -5.077283791797193 , -1.5909102858707162E-11 , -1.1227507964811447E-12 , 1.068831914321702E-12 , 44.92981387394593 , 44.9298138739461 , 44.92981387394613 , 44.92981387394593
13.5175 , 0.0024999999999995026 , 1.0800879657042192E-15 , 6.812247259212645E-15 , 330.9003811313099 , -3.3672948003179818E-15 , -8.599620535950505E-16 , -1.6210228073304387 , -2.5091069150859087E-14 , -1.0970678481566017E-14 , -5.081346497565682 , -5.168575337942478E-12 , -9.685733765741002E-13 , 1.0243627048475757E-12 , 44.90450854469253 , 44.904508544692675 , 44.9045085446927 , 44.90450854469256
13.52 , 0.0024999999999995026 , 1.1091095332470334E-15 , 6.849370387201474E-15 , 330.65078207412154 , -3.3672679728513846E-15 , -8.597953840509491E-16 , -1.6129176739361308 , -2.5099487354472394E-14 , -1.097282817854833E-14 , -5.085388922016531 , 7.64422425182265E-12 , -1.0937885205532976E-12 , 1.009131520231647E-12 , 44.874756036349595 , 44.87475603634971 , 44.87475603634971 , 44.87475603634962
13.5225 , 0.002500000000001279 , 1.1502530210099267E-15 , 7.257751423853664E-15 , 331.04213184803183 , -3.367240325950957E-15 , -8.596232481153621E-16 , -1.6048092761220147 , -2.5107905490055182E-14 , -1.0974977453926402E-14 , -5.089411082828505 , 2.014644901182717E-11 , -1.7952188126602513E-12 , 1.1758380579206866E-12 , 44.839196304906835 , 44.839196304906864 , 44.83919630490689 , 44.839196304906864
13.525 , 0.0024999999999995026 , 1.2087701904287351E-15 , 7.991225064784602E-15 , 331.52128868713737 , -3.3672114393520023E-15 , -8.594369276184597E-16 , -1.5966896208492187 , -2.5116323555060756E-14 , -1.097712628290863E-14 , -5.093412958999941 , 2.9333111876202796E-11 , -2.220687871778201E-12 , 1.3482676335859228E-12 , 44.797614423933 , 44.79761442393291 , 44.79761442393297 , 44.79761442393303
13.5275 , 0.0024999999999995026 , 1.2761647803716335E-15 , 8.875566505380447E-15 , 331.98878758518794 , -3.3671810032145035E-15 , -8.592302841373481E-16 , -1.588558449483928 , -2.5124741545957985E-14 , -1.0979274621451677E-14 , -5.097394521586825 , 3.036931567452815E-11 , -2.50354388927581E-12 , 1.3765029537777903E-12 , 42.82896756435821 , 42.82896756435807 , 42.82896756435807 , 42.82896756435821
13.53 , 0.0024999999999995026 , 1.3323031933742624E-15 , 9.506962336027386E-15 , 344.6751605817038 , -3.3671489943715446E-15 , -8.590040434134284E-16 , -1.5803040582880477 , -2.513315945873047E-14 , -1.0981422417521616E-14 , -5.101355670737898 , 2.4015060214890375E-11 , -3.1078148731818177E-12 , 1.3269277385702346E-12 , 42.826999912999526 , 42.8269999129993 , 42.82699991299933 , 42.826999912999526
13.5325 , 0.002500000000001279 , 1.4032864871776494E-15 , 9.837398766708183E-15 , 355.99325108305743 , -3.367115544613501E-15 , -8.587665230008014E-16 , -1.5716917473616487 , -2.514157728976577E-14 , -1.0983569632424427E-14 , -5.105295723347595 , 1.0005325478015503E-11 , -3.5405553937880374E-12 , 1.2159026266799342E-12 , 42.81899037639411 , 42.818990376393884 , 42.818990376393884 , 42.81899037639411
13.535 , 0.0024999999999995026 , 1.499377661416727E-15 , 9.843037615596359E-15 , 357.1683738865746 , -3.367079995791501E-15 , -8.585244395046926E-16 , -1.5629396063627357 , -2.5149995034684106E-14 , -1.0985716246173934E-14 , -5.10921401787343 , -8.96631560997686E-12 , -3.432505546868285E-12 , 1.1750055918328128E-12 , 42.80503836142179 , 42.80503836142165 , 42.80503836142165 , 42.80503836142179
